date, Water Level
2005-11-17,0.40831667
2005-11-18,0.6879167
2005-11-19,0.7298125
2005-11-20,0.428
2005-11-21,-0.22149166
2005-11-22,-0.46547917
2005-11-23,-0.07989167
2005-11-24,-0.30285418
2005-11-25,0.09954584
2005-11-26,0.69122916
2005-11-27,1.0857084
2005-11-28,0.7717625
2005-11-29,0.08145833
2005-11-30,0.27714583
2005-12-01,0.62642086
2005-12-02,0.5736375
2005-12-03,0.8185167
2005-12-04,0.5987667
2005-12-05,0.135175
2005-12-06,0.5218167
2005-12-07,1.4699792
2005-12-08,0.9960167
2005-12-09,0.5380667
2005-12-10,0.782925
2005-12-11,0.47865418
2005-12-12,0.16911666
2005-12-13,0.145325
2005-12-14,0.8115583
2005-12-15,-0.18344167
2005-12-16,0.10472084
2005-12-17,1.2908125
2005-12-18,0.9448792
2005-12-19,0.29675
2005-12-20,0.56104165
2005-12-21,0.4419875
2005-12-22,0.15447916
2005-12-23,0.33259165
2005-12-24,0.41848335
2005-12-25,-0.79387915
2005-12-26,-0.41075417
2005-12-27,-0.0003333308
2005-12-28,-0.18161666
2005-12-29,-0.2025875
2005-12-30,0.11941666
2005-12-31,0.19315416
2006-01-01,0.29459584
2006-01-02,0.2635625
2006-01-03,-0.13349584
2006-01-04,0.12874167
2006-01-05,-0.088620834
2006-01-06,-0.96487916
2006-01-07,-0.125125
2006-01-08,-0.120545834
2006-01-09,-0.037920833
2006-01-10,-0.19657083
2006-01-11,0.08889167
2006-01-12,0.3657375
2006-01-13,-0.043120835
2006-01-14,-0.8970083
2006-01-15,-0.14415
2006-01-16,0.28517917
2006-01-17,-0.55305
2006-01-18,-1.2074625
2006-01-19,0.108658336
2006-01-20,0.26559168
2006-01-21,0.18632084
2006-01-22,0.56834584
2006-01-23,0.145175
2006-01-24,-0.08230833
2006-01-25,-0.1092625
2006-01-26,0.17828749
2006-01-27,0.551225
2006-01-28,0.5091958
2006-01-29,0.3562625
2006-01-30,0.61715
2006-01-31,0.52805835
2006-02-01,1.0021417
2006-02-02,0.8606667
2006-02-03,0.56616664
2006-02-04,-0.12464584
2006-02-05,0.22357915
2006-02-06,0.44720834
2006-02-07,-0.79428333
2006-02-08,-0.08195
2006-02-09,-0.020041665
2006-02-10,0.6069375
2006-02-11,-0.5668375
2006-02-12,-1.3828
2006-02-13,-0.70416665
2006-02-14,0.094341666
2006-02-15,0.500025
2006-02-16,0.73604584
2006-02-17,0.71785414
2006-02-18,0.54577917
2006-02-19,0.46259582
2006-02-20,0.7896
2006-02-21,0.59347916
2006-02-22,0.5956583
2006-02-23,0.38962084
2006-02-24,0.68835
2006-02-25,0.9880458
2006-02-26,0.34470415
2006-02-27,0.6177625
2006-02-28,0.73505
2006-03-01,0.6075
2006-03-02,0.5358667
2006-03-03,0.49085
2006-03-04,0.80642915
2006-03-05,0.781125
2006-03-06,0.37532082
2006-03-07,0.26562083
2006-03-08,0.7542292
2006-03-09,1.2109709
2006-03-10,0.8425583
2006-03-11,1.3023584
2006-03-12,1.3301208
2006-03-13,1.1505542
2006-03-14,0.6264125
2006-03-15,1.25635
2006-03-16,1.4198042
2006-03-17,0.6094875
2006-03-18,0.6433833
2006-03-19,1.4607208
2006-03-20,1.3944625
2006-03-21,0.59369165
2006-03-22,0.49044168
2006-03-23,0.61732084
2006-03-24,-0.39445
2006-03-25,-0.020987498
2006-03-26,0.23549166
2006-03-27,0.78825414
2006-03-28,0.6794625
2006-03-29,0.73036665
2006-03-30,0.85920835
2006-03-31,0.95567083
2006-04-01,0.69044167
2006-04-02,0.73799586
2006-04-03,0.57790416
2006-04-04,0.29642498
2006-04-05,0.49948332
2006-04-06,0.8675542
2006-04-07,0.9162625
2006-04-08,0.39090833
2006-04-09,0.341425
2006-04-10,0.76601666
2006-04-11,1.0389708
2006-04-12,0.98450834
2006-04-13,0.6285333
2006-04-14,0.59506667
2006-04-15,0.55462915
2006-04-16,0.5711875
2006-04-17,0.50817084
2006-04-18,0.5353125
2006-04-19,0.6981083
2006-04-20,0.78938335
2006-04-21,0.776875
2006-04-22,0.49356666
2006-04-23,0.54156667
2006-04-24,0.7029875
2006-04-25,0.80754167
2006-04-26,0.53815836
2006-04-27,0.5609875
2006-04-28,1.0692458
2006-04-29,1.5252125
2006-04-30,0.9998042
2006-05-01,0.9314542
2006-05-02,1.0637167
2006-05-03,0.86502916
2006-05-04,0.70407915
2006-05-05,0.6816792
2006-05-06,0.7386583
2006-05-07,0.80018747
2006-05-08,0.98959166
2006-05-09,1.1342125
2006-05-10,1.1952083
2006-05-11,0.5432417
2006-05-12,0.5884583
2006-05-13,0.67134166
2006-05-14,0.5105
2006-05-15,0.324825
2006-05-16,0.28127083
2006-05-17,0.2269375
2006-05-18,0.117945835
2006-05-19,-0.072929166
2006-05-20,0.10590417
2006-05-21,0.44780833
2006-05-22,0.74111664
2006-05-23,0.76805
2006-05-24,0.6148583
2006-05-25,0.51920414
2006-05-26,0.570425
2006-05-27,0.8146625
2006-05-28,1.0503125
2006-05-29,1.0427917
2006-05-30,1.06895
2006-05-31,1.1381792
2006-06-01,0.9531792
2006-06-02,0.654375
2006-06-03,0.4454875
2006-06-04,0.5064125
2006-06-05,0.5618917
2006-06-06,0.5171
2006-06-07,0.51482916
2006-06-08,0.46467915
2006-06-09,0.40062916
2006-06-10,0.52769166
2006-06-11,0.62493336
2006-06-12,0.6758417
2006-06-13,0.64722085
2006-06-14,1.012725
2006-06-15,0.82472086
2006-06-16,0.8188958
2006-06-17,1.1745917
2006-06-18,1.1343375
2006-06-19,0.85667497
2006-06-20,0.7829375
2006-06-21,0.8013875
2006-06-22,0.7077875
2006-06-23,0.535
2006-06-24,0.49104166
2006-06-25,0.33856666
2006-06-26,0.4969
2006-06-27,0.5722125
2006-06-28,0.6148125
2006-06-29,0.6368125
2006-06-30,0.6064125
2006-07-01,0.76147085
2006-07-02,0.7120375
2006-07-03,0.868225
2006-07-04,0.8054083
2006-07-05,0.8548333
2006-07-06,0.8189625
2006-07-07,0.70440835
2006-07-08,0.64068335
2006-07-09,0.74770415
2006-07-10,0.69325835
2006-07-11,0.7171208
2006-07-12,0.59344584
2006-07-13,0.60047084
2006-07-14,0.5930542
2006-07-15,0.5572708
2006-07-16,0.5986958
2006-07-17,0.5259042
2006-07-18,0.4504
2006-07-19,0.46844167
2006-07-20,0.4915125
2006-07-21,0.49436668
2006-07-22,0.51445
2006-07-23,0.52646667
2006-07-24,0.6088667
2006-07-25,0.61147916
2006-07-26,1.0180583
2006-07-27,0.92517084
2006-07-28,0.7797125
2006-07-29,0.54990417
2006-07-30,0.5968292
2006-07-31,0.73349583
2006-08-01,0.7542
2006-08-02,0.71185416
2006-08-03,0.7475208
2006-08-04,0.7822875
2006-08-05,0.80212086
2006-08-06,0.94406664
2006-08-07,0.8678542
2006-08-08,1.0258583
2006-08-09,0.9326042
2006-08-10,0.8884042
2006-08-11,0.69645
2006-08-12,0.68343335
2006-08-13,0.518775
2006-08-14,0.4650875
2006-08-15,0.43620834
2006-08-16,0.4702125
2006-08-17,0.71755415
2006-08-18,0.84452087
2006-08-19,0.97540414
2006-08-20,0.8958625
2006-08-21,0.8418458
2006-08-22,0.7988875
2006-08-23,0.7285417
2006-08-24,0.81759584
2006-08-25,0.7498208
2006-08-26,0.5301625
2006-08-27,0.62099165
2006-08-28,0.58330834
2006-08-29,0.52575
2006-08-30,0.487675
2006-08-31,0.682275
2006-09-01,0.685025
2006-09-02,0.78849167
2006-09-03,0.8708708
2006-09-04,0.9588542
2006-09-05,0.8823
2006-09-06,0.7085792
2006-09-07,0.87779164
2006-09-08,0.9363833
2006-09-09,1.0302292
2006-09-10,1.132
2006-09-11,1.0533416
2006-09-12,0.9909625
2006-09-13,0.88430417
2006-09-14,1.21375
2006-09-15,1.2691375
2006-09-16,1.1581583
2006-09-17,1.2169209
2006-09-18,1.13095
2006-09-19,0.83114165
2006-09-20,1.1438333
2006-09-21,1.5241208
2006-09-22,1.4176416
2006-09-23,1.2547834
2006-09-24,0.9497625
2006-09-25,0.8806833
2006-09-26,1.0748042
2006-09-27,1.1117041
2006-09-28,0.982675
2006-09-29,1.1019833
2006-09-30,1.2164125
2006-10-01,0.92635417
2006-10-02,0.9252375
2006-10-03,1.054425
2006-10-04,1.1981875
2006-10-05,1.24335
2006-10-06,1.1491375
2006-10-07,1.2025625
2006-10-08,1.1934084
2006-10-09,1.2186542
2006-10-10,1.3026333
2006-10-11,1.1432917
2006-10-12,0.7697375
2006-10-13,1.2264
2006-10-14,1.6433667
2006-10-15,2.6122875
2006-10-16,3.4027042
2006-10-17,2.2042875
2006-10-18,1.9203333
2006-10-19,1.7390333
2006-10-20,1.3149042
2006-10-21,1.6638958
2006-10-22,1.0149
2006-10-23,1.3230208
2006-10-24,1.4994166
2006-10-25,1.4389583
2006-10-26,1.4669583
2006-10-27,0.7146875
2006-10-28,-0.48009166
2006-10-29,0.58863336
2006-10-30,0.9447542
2006-10-31,0.967475
2006-11-01,1.0708292
2006-11-02,1.0919791
2006-11-03,1.4228458
2006-11-04,1.5740666
2006-11-05,1.7726333
2006-11-06,1.7985958
2006-11-07,1.3457875
2006-11-08,1.13735
2006-11-09,1.3466792
2006-11-10,1.1691291
2006-11-11,0.66267914
2006-11-12,1.1288959
2006-11-13,1.3109875
2006-11-14,1.1976583
2006-11-15,0.44075418
2006-11-16,-1.5289583
2006-11-17,0.045391668
2006-11-18,0.4553625
2006-11-19,0.30569166
2006-11-20,0.042591665
2006-11-21,0.030975001
2006-11-22,0.183425
2006-11-23,-0.0678
2006-11-24,0.06071667
2006-11-25,0.41820833
2006-11-26,0.89497083
2006-11-27,1.0532917
2006-11-28,1.1214625
2006-11-29,1.0009333
2006-11-30,1.0524083
2006-12-01,-1.2585875
2006-12-02,0.26865
2006-12-03,0.26865834
2006-12-04,-0.20497501
2006-12-05,0.240375
2006-12-06,0.5162333
2006-12-07,0.3401375
2006-12-08,0.26542917
2006-12-09,0.463175
2006-12-10,0.82647496
2006-12-11,0.8724625
2006-12-12,0.821225
2006-12-13,0.6677875
2006-12-14,0.80325836
2006-12-15,0.7376958
2006-12-16,0.72830415
2006-12-17,0.7166042
2006-12-18,0.6419333
2006-12-19,0.7332917
2006-12-20,1.0731375
2006-12-21,0.8570833
2006-12-22,0.5429375
2006-12-23,0.6196708
2006-12-24,1.3962874
2006-12-25,-0.2032
2006-12-26,-1.3971459
2006-12-27,0.039454166
2006-12-28,0.74210835
2006-12-29,1.0104417
2006-12-30,1.4213916
2006-12-31,0.5771667
2007-01-01,0.030220833
2007-01-02,0.24826667
2007-01-03,0.45821667
2007-01-04,1.1744666
2007-01-05,0.6828542
2007-01-06,0.7586708
2007-01-07,0.70778334
2007-01-08,-0.06598333
2007-01-09,0.10784166
2007-01-10,0.17374583
2007-01-11,0.9180292
2007-01-12,0.796725
2007-01-13,0.7405583
2007-01-14,1.0336708
2007-01-15,0.6550458
2007-01-16,-0.251325
2007-01-17,0.5635833
2007-01-18,0.80518335
2007-01-19,0.7612125
2007-01-20,1.4671042
2007-01-21,1.5151125
2007-01-22,0.8810125
2007-01-23,0.9948958
2007-01-24,1.1945
2007-01-25,0.65769166
2007-01-26,0.5238
2007-01-27,0.75869167
2007-01-28,0.288975
2007-01-29,0.19991668
2007-01-30,0.9846042
2007-01-31,1.0567
2007-02-01,1.3248541
2007-02-02,0.7830667
2007-02-03,0.55604166
2007-02-04,0.73722917
2007-02-05,0.5734917
2007-02-06,0.51051664
2007-02-07,0.44079584
2007-02-08,0.46085
2007-02-09,0.42437083
2007-02-10,0.3992375
2007-02-11,0.625825
2007-02-12,0.95305836
2007-02-13,0.64899164
2007-02-14,-0.086245835
2007-02-15,0.22571251
2007-02-16,-0.22341667
2007-02-17,-0.0871875
2007-02-18,-1.0334125
2007-02-19,0.1780875
2007-02-20,0.28627917
2007-02-21,0.23235
2007-02-22,0.30680418
2007-02-23,0.4263125
2007-02-24,1.0489708
2007-02-25,0.4822625
2007-02-26,0.41010416
2007-02-27,0.5936458
2007-02-28,0.7317208
2007-03-01,1.1051542
2007-03-02,0.5473958
2007-03-03,0.8186542
2007-03-04,-0.018800002
2007-03-05,-0.0146375
2007-03-06,0.08014166
2007-03-07,0.39774168
2007-03-08,0.3473625
2007-03-09,0.4748875
2007-03-10,0.43905833
2007-03-11,0.4442875
2007-03-12,0.8480542
2007-03-13,0.7392875
2007-03-14,0.7731375
2007-03-15,0.94645
2007-03-16,0.6885167
2007-03-17,0.7863125
2007-03-18,0.98760414
2007-03-19,0.904075
2007-03-20,0.7894375
2007-03-21,1.03555
2007-03-22,0.8459833
2007-03-23,0.92725
2007-03-24,0.9379125
2007-03-25,0.7522333
2007-03-26,0.842125
2007-03-27,0.94818336
2007-03-28,0.9152875
2007-03-29,1.2306083
2007-03-30,1.3394083
2007-03-31,1.6334167
2007-04-01,1.5651459
2007-04-02,1.2346792
2007-04-03,1.2150708
2007-04-04,1.1067874
2007-04-05,1.2538
2007-04-06,1.3854709
2007-04-07,0.9808958
2007-04-08,1.0979583
2007-04-09,1.141925
2007-04-10,1.6006042
2007-04-11,1.2991166
2007-04-12,0.9802875
2007-04-13,1.5626625
2007-04-14,1.1817167
2007-04-15,-0.47680417
2007-04-16,0.30165833
2007-04-17,0.8588875
2007-04-18,0.62030834
2007-04-19,0.42137918
2007-04-20,0.77133334
2007-04-21,1.0203792
2007-04-22,1.3238791
2007-04-23,1.258475
2007-04-24,1.3675375
2007-04-25,1.77595
2007-04-26,1.1586833
2007-04-27,0.925075
2007-04-28,1.0435333
2007-04-29,0.7951458
2007-04-30,0.62192917
2007-05-01,0.86194164
2007-05-02,1.1369667
2007-05-03,1.42375
2007-05-04,1.3788625
2007-05-05,1.5399958
2007-05-06,1.8908083
2007-05-07,1.5861541
2007-05-08,1.4721875
2007-05-09,1.1882875
2007-05-10,0.83225
2007-05-11,0.7340958
2007-05-12,0.86015415
2007-05-13,0.7838708
2007-05-14,0.9484625
2007-05-15,1.0110917
2007-05-16,1.0408375
2007-05-17,1.1089
2007-05-18,1.3593959
2007-05-19,1.1585125
2007-05-20,1.0052959
2007-05-21,1.2240041
2007-05-22,1.468225
2007-05-23,1.5705667
2007-05-24,1.729075
2007-05-25,1.9781584
2007-05-26,2.060204
2007-05-27,1.9562625
2007-05-28,1.9736916
2007-05-29,2.187471
2007-05-30,1.8430333
2007-05-31,1.65815
2007-06-01,1.6936833
2007-06-02,1.8100125
2007-06-03,1.2743042
2007-06-04,0.93289584
2007-06-05,0.702175
2007-06-06,0.7844667
2007-06-07,1.2471792
2007-06-08,1.3668417
2007-06-09,0.9861375
2007-06-10,0.8624167
2007-06-11,0.8270958
2007-06-12,0.82518333
2007-06-13,0.67880416
2007-06-14,0.80567086
2007-06-15,1.1150209
2007-06-16,1.4091542
2007-06-17,1.37455
2007-06-18,1.4992208
2007-06-19,1.1888958
2007-06-20,1.1212333
2007-06-21,0.93686664
2007-06-22,0.8118917
2007-06-23,0.82104164
2007-06-24,1.0052458
2007-06-25,1.2627208
2007-06-26,1.3101584
2007-06-27,1.2715
2007-06-28,1.2684958
2007-06-29,1.2448041
2007-06-30,1.1716541
2007-07-01,1.0282125
2007-07-02,0.92380416
2007-07-03,0.9744625
2007-07-04,1.2995459
2007-07-05,1.4800333
2007-07-06,1.1925792
2007-07-07,0.77945834
2007-07-08,0.72249997
2007-07-09,0.85295
2007-07-10,0.880625
2007-07-11,0.696075
2007-07-12,0.6181292
2007-07-13,0.5611625
2007-07-14,0.53643334
2007-07-15,0.62509584
2007-07-16,0.666725
2007-07-17,0.81105834
2007-07-18,0.9681375
2007-07-19,1.0948958
2007-07-20,1.0291417
2007-07-21,1.0459625
2007-07-22,0.81242085
2007-07-23,0.87186664
2007-07-24,0.87505835
2007-07-25,1.0539917
2007-07-26,1.2055833
2007-07-27,1.398675
2007-07-28,1.2998126
2007-07-29,1.0520792
2007-07-30,0.8497458
2007-07-31,0.6693583
2007-08-01,0.6650875
2007-08-02,0.8326625
2007-08-03,1.0432333
2007-08-04,1.2479458
2007-08-05,1.0201209
2007-08-06,0.9914333
2007-08-07,0.82032084
2007-08-08,0.64751667
2007-08-09,0.6445417
2007-08-10,0.5942625
2007-08-11,0.66964585
2007-08-12,0.5931
2007-08-13,0.7367542
2007-08-14,0.9511625
2007-08-15,1.3875792
2007-08-16,2.05875
2007-08-17,1.5552791
2007-08-18,1.2081041
2007-08-19,1.200075
2007-08-20,1.4154209
2007-08-21,1.4980208
2007-08-22,1.8456125
2007-08-23,1.6655291
2007-08-24,1.638075
2007-08-25,1.4604292
2007-08-26,1.2548708
2007-08-27,1.2864542
2007-08-28,1.2615792
2007-08-29,1.2905084
2007-08-30,1.0607958
2007-08-31,0.99111253
2007-09-01,0.9482458
2007-09-02,0.93745416
2007-09-03,0.91447085
2007-09-04,0.937375
2007-09-05,0.9842375
2007-09-06,1.1401416
2007-09-07,1.0896
2007-09-08,1.3154167
2007-09-09,1.536575
2007-09-10,1.6640416
2007-09-11,1.5792959
2007-09-12,1.7991208
2007-09-13,1.557175
2007-09-14,1.0719625
2007-09-15,1.1333375
2007-09-16,1.3615
2007-09-17,1.541875
2007-09-18,1.420225
2007-09-19,1.7712125
2007-09-20,1.6683458
2007-09-21,1.5394624
2007-09-22,1.3691542
2007-09-23,1.3575459
2007-09-24,1.6956333
2007-09-25,1.968225
2007-09-26,2.0440292
2007-09-27,1.9560541
2007-09-28,1.5939417
2007-09-29,1.70225
2007-09-30,1.7228999
2007-10-01,1.8717916
2007-10-02,1.7922375
2007-10-03,1.7363209
2007-10-04,1.7859875
2007-10-05,2.4182708
2007-10-06,2.2029333
2007-10-07,2.5357625
2007-10-08,2.5407834
2007-10-09,2.3705208
2007-10-10,2.1915624
2007-10-11,1.7786708
2007-10-12,1.822775
2007-10-13,1.5976042
2007-10-14,1.6604
2007-10-15,1.870025
2007-10-16,1.9307208
2007-10-17,2.43395
2007-10-18,2.0038583
2007-10-19,1.6155334
2007-10-20,1.5603292
2007-10-21,1.8317083
2007-10-22,1.5375416
2007-10-23,-0.4244125
2007-10-24,-0.084995836
2007-10-25,0.34714583
2007-10-26,0.516
2007-10-27,0.47774166
2007-10-28,0.858625
2007-10-29,1.0096166
2007-10-30,1.2923375
2007-10-31,1.4663292
2007-11-01,1.2959833
2007-11-02,1.2002709
2007-11-03,1.0846083
2007-11-04,0.8474
2007-11-05,1.1487708
2007-11-06,1.1589458
2007-11-07,1.1647875
2007-11-08,1.2094584
2007-11-09,1.2371458
2007-11-10,0.73557085
2007-11-11,0.91083336
2007-11-12,1.1123375
2007-11-13,0.9816125
2007-11-14,0.95096666
2007-11-15,0.6451833
2007-11-16,0.82960415
2007-11-17,1.08155
2007-11-18,0.94960415
2007-11-19,0.87372917
2007-11-20,1.043575
2007-11-21,1.1323042
2007-11-22,0.6343625
2007-11-23,0.7286375
2007-11-24,1.8386333
2007-11-25,1.8114625
2007-11-26,0.1226
2007-11-27,0.27144167
2007-11-28,0.8188292
2007-11-29,0.67817914
2007-11-30,0.63880414
2007-12-01,0.99729997
2007-12-02,0.9989167
2007-12-03,0.24494584
2007-12-04,0.32256666
2007-12-05,0.48568332
2007-12-06,0.564075
2007-12-07,0.7458875
2007-12-08,0.569
2007-12-09,0.7096625
2007-12-10,0.7252375
2007-12-11,0.8921792
2007-12-12,0.78592086
2007-12-13,0.5038292
2007-12-14,0.8355542
2007-12-15,0.89369166
2007-12-16,-1.3679249
2007-12-17,0.1856625
2007-12-18,0.8449542
2007-12-19,0.55415833
2007-12-20,0.65245414
2007-12-21,0.27775002
2007-12-22,0.98838335
2007-12-23,-0.55179167
2007-12-24,0.35150835
2007-12-25,0.6082875
2007-12-26,1.0830709
2007-12-27,0.5217625
2007-12-28,1.0320833
2007-12-29,0.6178125
2007-12-30,0.9832417
2007-12-31,0.64339167
2008-01-01,0.32755
2008-01-02,-0.74467915
2008-01-03,0.038008332
2008-01-04,0.570825
2008-01-05,0.73525417
2008-01-06,0.6287208
2008-01-07,0.94668335
2008-01-08,0.89734584
2008-01-09,0.6624542
2008-01-10,0.92077917
2008-01-11,0.5656792
2008-01-12,0.90167916
2008-01-13,0.39362082
2008-01-14,0.6232667
2008-01-15,0.51997083
2008-01-16,1.4101042
2008-01-17,1.0402125
2008-01-18,0.87559164
2008-01-19,1.1212083
2008-01-20,0.8803292
2008-01-21,1.7773167
2008-01-22,1.3614333
2008-01-23,0.6481417
2008-01-24,0.8533375
2008-01-25,1.5449
2008-01-26,0.995825
2008-01-27,0.5005042
2008-01-28,0.8663333
2008-01-29,1.1215125
2008-01-30,0.60008335
2008-01-31,1.5405166
2008-02-01,-0.20165834
2008-02-02,0.51075834
2008-02-03,0.588325
2008-02-04,0.715
2008-02-05,1.0493125
2008-02-06,0.47863334
2008-02-07,0.2834
2008-02-08,0.57474583
2008-02-09,0.61955
2008-02-10,0.5628542
2008-02-11,0.83042085
2008-02-12,1.0730458
2008-02-13,0.119108334
2008-02-14,0.5585167
2008-02-15,0.70127916
2008-02-16,0.87467915
2008-02-17,1.0331
2008-02-18,0.44029167
2008-02-19,0.5985708
2008-02-20,0.86425
2008-02-21,1.0154958
2008-02-22,0.69177085
2008-02-23,0.6266417
2008-02-24,0.7627417
2008-02-25,0.62647086
2008-02-26,0.34351668
2008-02-27,-0.44785
2008-02-28,0.28457084
2008-02-29,0.5694417
2008-03-01,0.3440375
2008-03-02,0.5453875
2008-03-03,1.3273667
2008-03-04,-1.3086333
2008-03-05,-0.11939167
2008-03-06,0.92647916
2008-03-07,0.2294375
2008-03-08,-0.83895
2008-03-09,0.37669584
2008-03-10,0.81023747
2008-03-11,0.2282375
2008-03-12,0.259325
2008-03-13,0.6621208
2008-03-14,0.74293333
2008-03-15,0.60505414
2008-03-16,0.81312084
2008-03-17,1.6998625
2008-03-18,1.8448167
2008-03-19,0.65049165
2008-03-20,-0.1331875
2008-03-21,0.8621375
2008-03-22,0.67104584
2008-03-23,0.7263
2008-03-24,0.74934584
2008-03-25,0.75595415
2008-03-26,0.6174708
2008-03-27,0.5709083
2008-03-28,0.63002914
2008-03-29,0.72455
2008-03-30,0.75677085
2008-03-31,1.0907251
2008-04-01,0.82624584
2008-04-02,0.72061664
2008-04-03,0.84721667
2008-04-04,1.1200083
2008-04-05,0.75475
2008-04-06,0.9553667
2008-04-07,1.068
2008-04-08,1.3721458
2008-04-09,1.2409708
2008-04-10,1.866975
2008-04-11,1.3654041
2008-04-12,0.8319542
2008-04-13,0.47311667
2008-04-14,-0.20140417
2008-04-15,0.36682916
2008-04-16,0.87115
2008-04-17,1.2783291
2008-04-18,1.2581375
2008-04-19,0.6423042
2008-04-20,1.0023959
2008-04-21,1.1565583
2008-04-22,1.0859667
2008-04-23,1.0223625
2008-04-24,1.2146875
2008-04-25,1.3185834
2008-04-26,1.1681625
2008-04-27,1.2559917
2008-04-28,0.7210625
2008-04-29,0.8204375
2008-04-30,1.0538791
2008-05-01,1.6000625
2008-05-02,1.738375
2008-05-03,1.3739375
2008-05-04,1.3404583
2008-05-05,1.3772125
2008-05-06,1.2549459
2008-05-07,1.3077792
2008-05-08,1.2797959
2008-05-09,0.7537792
2008-05-10,0.86548334
2008-05-11,0.8908708
2008-05-12,0.95271665
2008-05-13,1.581375
2008-05-14,1.5253042
2008-05-15,1.5605125
2008-05-16,1.03175
2008-05-17,1.1704291
2008-05-18,1.0782833
2008-05-19,0.65897083
